Time,Length,ARTT,Status
2024-07-07 08:30:52,3076,35,0
2024-07-07 08:30:52,240,43,0
2024-07-07 08:30:52,1611,43,0
2024-07-07 08:31:01,6520,33,0
2024-07-07 08:31:01,1532,31,0
2024-07-07 08:31:01,759,27,0
2024-07-07 08:31:01,1005084,40,0
2024-07-07 08:31:01,1404452,40,0
2024-07-07 08:31:01,40,70,1
2024-07-07 08:31:02,16920,32,0
2024-07-07 08:31:02,767,31,0
2024-07-07 08:31:02,720,33,0
2024-07-07 08:31:02,3340134,40,0
2024-07-07 08:31:02,4314087,40,0
2024-07-07 08:31:02,63910,70,1
2024-07-07 08:31:02,106555,70,1
2024-07-07 08:31:03,11320,33,0
2024-07-07 08:31:03,1532,46,1
2024-07-07 08:31:03,2143680,40,0
2024-07-07 08:31:03,2746302,40,0
2024-07-07 08:31:04,16800,32,0
2024-07-07 08:31:04,765,27,0
2024-07-07 08:31:04,720,32,0
2024-07-07 08:31:04,759,30,0
2024-07-07 08:31:04,3323720,40,0
2024-07-07 08:31:04,4261324,40,0
2024-07-07 08:31:04,69300,70,1
2024-07-07 08:31:04,78964,70,1
2024-07-07 08:31:05,19160,33,0
2024-07-07 08:31:05,1528,27,0
2024-07-07 08:31:05,3650792,40,0
2024-07-07 08:31:05,4677744,40,0
2024-07-07 08:31:06,7080,33,0
2024-07-07 08:31:06,1418076,40,0
2024-07-07 08:31:06,1909946,40,0
2024-07-07 08:31:45,8240,31,0
2024-07-07 08:31:45,1532,29,0
2024-07-07 08:31:45,880,33,0
2024-07-07 08:31:45,761,46,1
2024-07-07 08:31:45,1610016,40,0
2024-07-07 08:31:45,1925501,40,0
2024-07-07 08:31:45,82146,70,1
2024-07-07 08:31:45,96882,70,1
2024-07-07 08:31:46,17480,32,0
2024-07-07 08:31:46,1532,29,0
2024-07-07 08:31:46,3575838,40,0
2024-07-07 08:31:46,4563829,40,0
2024-07-07 08:31:47,11440,32,0
2024-07-07 08:31:47,3060,30,0
2024-07-07 08:31:47,800,29,0
2024-07-07 08:31:47,759,27,0
2024-07-07 08:31:47,2264760,40,0
2024-07-07 08:31:47,2997853,40,0
2024-07-07 08:31:47,79736,70,1
2024-07-07 08:31:47,105546,70,1
2024-07-07 08:31:48,18400,32,0
2024-07-07 08:31:48,1528,28,0
2024-07-07 08:31:48,640,36,0
2024-07-07 08:31:48,757,30,0
2024-07-07 08:31:48,3843688,40,0
2024-07-07 08:31:48,4890542,40,0
2024-07-07 08:31:48,49382,70,1
2024-07-07 08:31:48,91838,70,1
2024-07-07 08:31:49,15600,32,0
2024-07-07 08:31:49,765,35,0
2024-07-07 08:31:49,3237426,40,0
2024-07-07 08:31:49,4310820,40,0
2024-07-07 08:31:50,14600,33,0
2024-07-07 08:31:50,1532,29,0
2024-07-07 08:31:50,720,35,0
2024-07-07 08:31:50,759,29,0
2024-07-07 08:31:50,2978814,40,0
2024-07-07 08:31:50,3874640,40,0
2024-07-07 08:31:50,80242,70,1
2024-07-07 08:31:50,81293,70,1
2024-07-07 08:31:51,8600,33,0
2024-07-07 08:31:51,763,27,0
2024-07-07 08:31:51,1769166,40,0
2024-07-07 08:31:51,2196093,40,0
2024-07-07 08:31:52,80,29,0
2024-07-07 08:31:52,3076,33,0
2024-07-07 08:31:52,200,43,0
2024-07-07 08:31:52,1701,43,0
2024-07-07 08:32:36,5480,32,0
2024-07-07 08:32:36,763,31,0
2024-07-07 08:32:36,884196,40,0
2024-07-07 08:32:36,1222139,40,0
2024-07-07 08:32:37,10720,32,0
2024-07-07 08:32:37,761,30,0
2024-07-07 08:32:37,680,31,0
2024-07-07 08:32:37,755,30,0
2024-07-07 08:32:37,1942458,40,0
2024-07-07 08:32:37,2364412,40,0
2024-07-07 08:32:37,60760,70,1
2024-07-07 08:32:37,78785,70,1
2024-07-07 08:32:52,220,28,0
2024-07-07 08:32:52,4476,35,0
2024-07-07 08:32:52,40,43,0
2024-07-07 08:32:52,208,37,0
2024-07-07 08:32:52,2893,37,0
2024-07-07 08:33:12,10320,32,0
2024-07-07 08:33:12,761,27,0
2024-07-07 08:33:12,1872628,40,0
2024-07-07 08:33:12,2473751,40,0
2024-07-07 08:33:13,17240,32,0
2024-07-07 08:33:13,1528,44,0
2024-07-07 08:33:13,720,31,0
2024-07-07 08:33:13,759,29,0
2024-07-07 08:33:13,3438926,40,0
2024-07-07 08:33:13,4425834,40,0
2024-07-07 08:33:13,59108,70,1
2024-07-07 08:33:13,82998,70,1
2024-07-07 08:33:14,15760,32,0
2024-07-07 08:33:14,2291,27,0
2024-07-07 08:33:14,720,35,0
2024-07-07 08:33:14,757,42,0
2024-07-07 08:33:14,3060156,40,0
2024-07-07 08:33:14,4023238,40,0
2024-07-07 08:33:14,75208,70,1
2024-07-07 08:33:14,87226,70,1
2024-07-07 08:33:15,15720,32,0
2024-07-07 08:33:15,1526,27,0
2024-07-07 08:33:15,2976742,40,0
2024-07-07 08:33:15,3894184,40,0
2024-07-07 08:33:16,11240,32,0
2024-07-07 08:33:16,3048,31,0
2024-07-07 08:33:16,680,30,0
2024-07-07 08:33:16,755,27,0
2024-07-07 08:33:16,2074840,40,0
2024-07-07 08:33:16,2683570,40,0
2024-07-07 08:33:16,58906,70,1
2024-07-07 08:33:16,93712,70,1
2024-07-07 08:33:17,12560,32,0
2024-07-07 08:33:17,2291,31,0
2024-07-07 08:33:17,800,31,0
2024-07-07 08:33:17,759,30,0
2024-07-07 08:33:17,2359756,40,0
2024-07-07 08:33:17,3092124,40,0
2024-07-07 08:33:17,73474,70,1
2024-07-07 08:33:17,91526,70,1
2024-07-07 08:33:18,2360,31,0
2024-07-07 08:33:18,414890,40,0
2024-07-07 08:33:18,582904,40,0
2024-07-07 08:33:52,160,36,0
2024-07-07 08:33:52,3079,28,0
2024-07-07 08:33:52,120,37,0
2024-07-07 08:33:52,1703,37,0
2024-07-07 08:34:03,13040,33,0
2024-07-07 08:34:03,2291,34,0
2024-07-07 08:34:03,800,33,0
2024-07-07 08:34:03,759,30,0
2024-07-07 08:34:03,2640762,40,0
2024-07-07 08:34:03,3383745,40,0
2024-07-07 08:34:03,75170,70,1
2024-07-07 08:34:03,119591,70,1
2024-07-07 08:34:04,16240,32,0
2024-07-07 08:34:04,2285,50,1
2024-07-07 08:34:04,3176428,40,0
2024-07-07 08:34:04,4131984,40,0
2024-07-07 08:34:05,11080,32,0
2024-07-07 08:34:05,3052,27,0
2024-07-07 08:34:05,720,31,0
2024-07-07 08:34:05,755,27,0
2024-07-07 08:34:05,2249808,40,0
2024-07-07 08:34:05,2826496,40,0
2024-07-07 08:34:05,70678,70,1
2024-07-07 08:34:05,76785,70,1
2024-07-07 08:34:06,1400,31,0
2024-07-07 08:34:06,263110,40,0
2024-07-07 08:34:06,305825,40,0
2024-07-07 08:34:51,9360,32,0
2024-07-07 08:34:51,3054,32,0
2024-07-07 08:34:51,920,34,0
2024-07-07 08:34:51,757,30,0
2024-07-07 08:34:51,1626200,40,0
2024-07-07 08:34:51,2174836,40,0
2024-07-07 08:34:51,104658,70,1
2024-07-07 08:34:51,81920,70,1
2024-07-07 08:34:52,11760,33,0
2024-07-07 08:34:52,3050,32,0
2024-07-07 08:34:52,40,46,1
2024-07-07 08:34:52,3076,37,0
2024-07-07 08:34:52,760,37,0
2024-07-07 08:34:52,1512,36,0
2024-07-07 08:34:52,2194764,40,0
2024-07-07 08:34:52,2745222,40,0
2024-07-07 08:34:52,160,37,0
2024-07-07 08:34:52,1572,37,0
2024-07-07 08:34:52,49936,70,1
2024-07-07 08:34:52,85854,70,1
2024-07-07 08:34:53,7280,32,0
2024-07-07 08:34:53,761,30,0
2024-07-07 08:34:53,720,29,0
2024-07-07 08:34:53,1193168,40,0
2024-07-07 08:34:53,1580445,40,0
2024-07-07 08:34:53,72958,70,1
2024-07-07 08:34:53,78144,70,1
2024-07-07 08:35:38,7280,32,0
2024-07-07 08:35:38,1524,34,0
2024-07-07 08:35:38,755,30,0
2024-07-07 08:35:38,1154796,40,0
2024-07-07 08:35:38,1451009,40,0
2024-07-07 08:35:38,40,70,1
2024-07-07 08:35:39,10160,33,0
2024-07-07 08:35:39,2291,32,0
2024-07-07 08:35:39,720,36,0
2024-07-07 08:35:39,759,62,1
2024-07-07 08:35:39,2281922,40,0
2024-07-07 08:35:39,2821966,40,0
2024-07-07 08:35:39,58472,70,1
2024-07-07 08:35:39,98039,70,1
2024-07-07 08:35:40,10880,32,0
2024-07-07 08:35:40,1530,36,0
2024-07-07 08:35:40,760,30,0
2024-07-07 08:35:40,2103074,40,0
2024-07-07 08:35:40,2596083,40,0
2024-07-07 08:35:40,62374,70,1
2024-07-07 08:35:40,111363,70,1
2024-07-07 08:35:52,40,42,0
2024-07-07 08:35:52,3076,31,0
2024-07-07 08:35:52,240,37,0
2024-07-07 08:35:52,1622,37,0
2024-07-07 08:36:25,763,30,0
2024-07-07 08:36:25,25714,40,0
2024-07-07 08:36:25,20596,40,0
2024-07-07 08:36:26,11760,33,0
2024-07-07 08:36:26,1526,37,0
2024-07-07 08:36:26,640,31,0
2024-07-07 08:36:26,757,29,0
2024-07-07 08:36:26,2188233,40,0
2024-07-07 08:36:26,2902908,40,0
2024-07-07 08:36:26,55400,70,1
2024-07-07 08:36:26,83672,70,1
2024-07-07 08:36:27,15360,32,0
2024-07-07 08:36:27,761,46,1
2024-07-07 08:36:27,3004958,40,0
2024-07-07 08:36:27,3971980,40,0
2024-07-07 08:36:52,40,27,0
2024-07-07 08:36:52,3076,32,0
2024-07-07 08:36:52,200,37,0
2024-07-07 08:36:52,1623,37,0
2024-07-07 08:37:10,765,31,0
2024-07-07 08:37:10,759,62,1
2024-07-07 08:37:10,40,40,0
2024-07-07 08:37:10,40,70,1
2024-07-07 08:37:11,18120,33,0
2024-07-07 08:37:11,1526,30,0
2024-07-07 08:37:11,800,32,0
2024-07-07 08:37:11,3230708,40,0
2024-07-07 08:37:11,4200901,40,0
2024-07-07 08:37:11,87730,70,1
2024-07-07 08:37:11,92927,70,1
2024-07-07 08:37:12,17160,33,0
2024-07-07 08:37:12,763,28,0
2024-07-07 08:37:12,680,32,0
2024-07-07 08:37:12,757,27,0
2024-07-07 08:37:12,3121488,40,0
2024-07-07 08:37:12,4120075,40,0
2024-07-07 08:37:12,67720,70,1
2024-07-07 08:37:12,84304,70,1
2024-07-07 08:37:13,11200,32,0
2024-07-07 08:37:13,2289,36,0
2024-07-07 08:37:13,680,33,0
2024-07-07 08:37:13,755,31,0
2024-07-07 08:37:13,2174455,40,0
2024-07-07 08:37:13,2864678,40,0
2024-07-07 08:37:13,55440,70,1
2024-07-07 08:37:13,79185,70,1
2024-07-07 08:37:14,14160,31,0
2024-07-07 08:37:14,2291,28,0
2024-07-07 08:37:14,680,31,0
2024-07-07 08:37:14,757,42,0
2024-07-07 08:37:14,2719786,40,0
2024-07-07 08:37:14,3589788,40,0
2024-07-07 08:37:14,50682,70,1
2024-07-07 08:37:14,104192,70,1
2024-07-07 08:37:15,15800,32,0
2024-07-07 08:37:15,1526,30,0
2024-07-07 08:37:15,3141578,40,0
2024-07-07 08:37:15,3929665,40,0
2024-07-07 08:37:16,16720,32,0
2024-07-07 08:37:16,765,27,0
2024-07-07 08:37:16,680,30,0
2024-07-07 08:37:16,759,35,0
2024-07-07 08:37:16,3300866,40,0
2024-07-07 08:37:16,4346874,40,0
2024-07-07 08:37:16,56504,70,1
2024-07-07 08:37:16,87402,70,1
2024-07-07 08:37:17,4040,31,0
2024-07-07 08:37:17,768490,40,0
2024-07-07 08:37:17,1068466,40,0
2024-07-07 08:37:52,120,28,0
2024-07-07 08:37:52,3076,33,0
2024-07-07 08:37:52,240,37,0
2024-07-07 08:37:52,1732,37,0
2024-07-07 08:38:01,3880,32,0
2024-07-07 08:38:01,1528,29,0
2024-07-07 08:38:01,808826,40,0
2024-07-07 08:38:01,1049866,40,0
2024-07-07 08:38:02,16280,32,0
2024-07-07 08:38:02,2287,28,0
2024-07-07 08:38:02,760,35,0
2024-07-07 08:38:02,755,46,1
2024-07-07 08:38:02,3263692,40,0
2024-07-07 08:38:02,4084692,40,0
2024-07-07 08:38:02,80050,70,1
2024-07-07 08:38:02,87586,70,1
2024-07-07 08:38:03,17760,33,0
2024-07-07 08:38:03,765,27,0
2024-07-07 08:38:03,3151890,40,0
2024-07-07 08:38:03,3988506,40,0
2024-07-07 08:38:04,14520,33,0
2024-07-07 08:38:04,1526,36,0
2024-07-07 08:38:04,640,35,0
2024-07-07 08:38:04,757,30,0
2024-07-07 08:38:04,2790220,40,0
2024-07-07 08:38:04,3607294,40,0
2024-07-07 08:38:04,55086,70,1
2024-07-07 08:38:04,80343,70,1
2024-07-07 08:38:05,15480,33,0
2024-07-07 08:38:05,763,62,1
2024-07-07 08:38:05,3061813,40,0
2024-07-07 08:38:05,4011295,40,0
2024-07-07 08:38:50,920,32,0
2024-07-07 08:38:50,763,31,0
2024-07-07 08:38:50,91954,40,0
2024-07-07 08:38:50,130283,40,0
2024-07-07 08:38:51,11120,32,0
2024-07-07 08:38:51,2289,33,0
2024-07-07 08:38:51,720,32,0
2024-07-07 08:38:51,757,27,0
2024-07-07 08:38:51,2184148,40,0
2024-07-07 08:38:51,2907007,40,0
2024-07-07 08:38:51,51944,70,1
2024-07-07 08:38:51,82070,70,1
2024-07-07 08:38:52,11320,32,0
2024-07-07 08:38:52,2293,32,0
2024-07-07 08:38:52,80,36,0
2024-07-07 08:38:52,3075,36,0
2024-07-07 08:38:52,720,32,0
2024-07-07 08:38:52,757,27,0
2024-07-07 08:38:52,2299042,40,0
2024-07-07 08:38:52,2979520,40,0
2024-07-07 08:38:52,160,37,0
2024-07-07 08:38:52,1588,37,0
2024-07-07 08:38:52,57024,70,1
2024-07-07 08:38:52,107575,70,1
2024-07-07 08:38:53,18520,32,0
2024-07-07 08:38:53,765,27,0
2024-07-07 08:38:53,840,32,0
2024-07-07 08:38:53,759,32,0
2024-07-07 08:38:53,3642282,40,0
2024-07-07 08:38:53,4860801,40,0
2024-07-07 08:38:53,60528,70,1
2024-07-07 08:38:53,111369,70,1
2024-07-07 08:38:54,21040,33,0
2024-07-07 08:38:54,1528,28,0
2024-07-07 08:38:54,4039350,40,0
2024-07-07 08:38:54,5174400,40,0
2024-07-07 08:38:55,15840,32,0
2024-07-07 08:38:55,3064638,40,0
2024-07-07 08:38:55,4024646,40,0
2024-07-07 08:39:40,240,35,0
2024-07-07 08:39:40,761,30,0
2024-07-07 08:39:40,54658,40,0
2024-07-07 08:39:40,69341,40,0
2024-07-07 08:39:41,18200,33,0
2024-07-07 08:39:41,763,30,0
2024-07-07 08:39:41,757,27,0
2024-07-07 08:39:41,3570362,40,0
2024-07-07 08:39:41,4581181,40,0
2024-07-07 08:39:41,40,70,1
2024-07-07 08:39:42,16320,33,0
2024-07-07 08:39:42,761,27,0
2024-07-07 08:39:42,760,35,0
2024-07-07 08:39:42,3222710,40,0
2024-07-07 08:39:42,4067560,40,0
2024-07-07 08:39:42,67812,70,1
2024-07-07 08:39:42,98990,70,1
2024-07-07 08:39:43,17120,32,0
2024-07-07 08:39:43,763,42,0
2024-07-07 08:39:43,3535202,40,0
2024-07-07 08:39:43,4593317,40,0
2024-07-07 08:39:44,15960,32,0
2024-07-07 08:39:44,761,46,1
2024-07-07 08:39:44,3264954,40,0
2024-07-07 08:39:44,4191239,40,0
2024-07-07 08:39:45,15200,31,0
2024-07-07 08:39:45,1524,32,0
2024-07-07 08:39:45,800,28,0
2024-07-07 08:39:45,757,62,1
2024-07-07 08:39:45,3202180,40,0
2024-07-07 08:39:45,4190690,40,0
2024-07-07 08:39:45,72614,70,1
2024-07-07 08:39:45,115231,70,1
2024-07-07 08:39:46,16360,33,0
2024-07-07 08:39:46,1526,29,0
2024-07-07 08:39:46,360,32,0
2024-07-07 08:39:46,757,27,0
2024-07-07 08:39:46,3358686,40,0
2024-07-07 08:39:46,4577224,40,0
2024-07-07 08:39:46,24298,70,1
2024-07-07 08:39:46,42796,70,1
2024-07-07 08:39:47,3320,33,0
2024-07-07 08:39:47,480,34,0
2024-07-07 08:39:47,659248,40,0
2024-07-07 08:39:47,881466,40,0
2024-07-07 08:39:47,39614,70,1
2024-07-07 08:39:47,61565,70,1
2024-07-07 08:39:52,80,29,0
2024-07-07 08:39:52,3076,30,0
2024-07-07 08:39:52,120,37,0
2024-07-07 08:39:52,1698,37,0
2024-07-07 08:40:32,7760,32,0
2024-07-07 08:40:32,2287,27,0
2024-07-07 08:40:32,755,27,0
2024-07-07 08:40:32,1566859,40,0
2024-07-07 08:40:32,2118606,40,0
2024-07-07 08:40:32,40,70,1
2024-07-07 08:40:33,13720,33,0
2024-07-07 08:40:33,1526,29,0
2024-07-07 08:40:33,680,29,0
2024-07-07 08:40:33,2821550,40,0
2024-07-07 08:40:33,3585326,40,0
2024-07-07 08:40:33,60324,70,1
2024-07-07 08:40:33,83740,70,1
2024-07-07 08:40:34,16480,33,0
2024-07-07 08:40:34,3224058,40,0
2024-07-07 08:40:34,4309168,40,0
2024-07-07 08:40:52,120,41,0
2024-07-07 08:40:52,3076,38,0
2024-07-07 08:40:52,240,37,0
2024-07-07 08:40:52,1626,37,0
2024-07-07 08:41:33,80,38,0
2024-07-07 08:41:33,40,70,1
2024-07-07 08:41:33,64,70,1
2024-07-07 08:41:34,100,28,0
2024-07-07 08:41:34,684,29,0
2024-07-07 08:41:34,140,30,0
2024-07-07 08:41:34,684,30,0
2024-07-07 08:41:34,128,40,0
2024-07-07 08:41:34,48,70,1
2024-07-07 08:41:35,10880,33,0
2024-07-07 08:41:35,867,29,0
2024-07-07 08:41:35,680,34,0
2024-07-07 08:41:35,861,44,0
2024-07-07 08:41:35,2014540,40,0
2024-07-07 08:41:35,2556855,40,0
2024-07-07 08:41:35,52189,70,1
2024-07-07 08:41:35,105945,70,1
2024-07-07 08:41:36,19240,32,0
2024-07-07 08:41:36,761,27,0
2024-07-07 08:41:36,3951508,40,0
2024-07-07 08:41:36,5084998,40,0
2024-07-07 08:41:37,15440,32,0
2024-07-07 08:41:37,1526,29,0
2024-07-07 08:41:37,840,33,0
2024-07-07 08:41:37,759,28,0
2024-07-07 08:41:37,3190206,40,0
2024-07-07 08:41:37,4057178,40,0
2024-07-07 08:41:37,57650,70,1
2024-07-07 08:41:37,88079,70,1
2024-07-07 08:41:38,15880,31,0
2024-07-07 08:41:38,1528,36,0
2024-07-07 08:41:38,3341078,40,0
2024-07-07 08:41:38,4415950,40,0
2024-07-07 08:41:39,18880,32,0
2024-07-07 08:41:39,1528,27,0
2024-07-07 08:41:39,3608114,40,0
2024-07-07 08:41:39,4906926,40,0
2024-07-07 08:41:40,12840,32,0
2024-07-07 08:41:40,1528,28,0
2024-07-07 08:41:40,800,33,0
2024-07-07 08:41:40,757,35,0
2024-07-07 08:41:40,2687438,40,0
2024-07-07 08:41:40,3458879,40,0
2024-07-07 08:41:40,67416,70,1
2024-07-07 08:41:40,96358,70,1
2024-07-07 08:41:41,17040,32,0
2024-07-07 08:41:41,1528,27,0
2024-07-07 08:41:41,3547550,40,0
2024-07-07 08:41:41,4474429,40,0
2024-07-07 08:41:42,14720,31,0
2024-07-07 08:41:42,1528,29,0
2024-07-07 08:41:42,800,29,0
2024-07-07 08:41:42,759,32,0
2024-07-07 08:41:42,3083484,40,0
2024-07-07 08:41:42,4040992,40,0
2024-07-07 08:41:42,64700,70,1
2024-07-07 08:41:42,85270,70,1
2024-07-07 08:41:43,17160,34,0
2024-07-07 08:41:43,1528,29,0
2024-07-07 08:41:43,3347682,40,0
2024-07-07 08:41:43,4472886,40,0
2024-07-07 08:41:44,20960,32,0
2024-07-07 08:41:44,4065552,40,0
2024-07-07 08:41:44,5388928,40,0
2024-07-07 08:41:45,15240,32,0
2024-07-07 08:41:45,1528,28,0
2024-07-07 08:41:45,760,31,0
2024-07-07 08:41:45,759,29,0
2024-07-07 08:41:45,2955996,40,0
2024-07-07 08:41:45,3897796,40,0
2024-07-07 08:41:45,53078,70,1
2024-07-07 08:41:45,87210,70,1
2024-07-07 08:41:46,12360,32,0
2024-07-07 08:41:46,763,30,0
2024-07-07 08:41:46,2454974,40,0
2024-07-07 08:41:46,3334290,40,0
2024-07-07 08:41:52,40,28,0
2024-07-07 08:41:52,3076,29,0
2024-07-07 08:41:52,80,37,0
2024-07-07 08:41:52,1665,37,0
2024-07-07 08:42:31,3360,33,0
2024-07-07 08:42:31,761,30,0
2024-07-07 08:42:31,523724,40,0
2024-07-07 08:42:31,648533,40,0
2024-07-07 08:42:32,8800,32,0
2024-07-07 08:42:32,1548670,40,0
2024-07-07 08:42:32,2019510,40,0
2024-07-07 08:42:45,40,70,1
2024-07-07 08:42:52,120,31,0
2024-07-07 08:42:52,3076,31,0
2024-07-07 08:42:52,240,37,0
2024-07-07 08:42:52,1624,37,0
2024-07-07 08:43:03,6360,32,0
2024-07-07 08:43:03,763,62,1
2024-07-07 08:43:03,820,32,0
2024-07-07 08:43:03,1545,28,0
2024-07-07 08:43:03,1137276,40,0
2024-07-07 08:43:03,1452262,40,0
2024-07-07 08:43:03,51923,70,1
2024-07-07 08:43:03,88331,70,1
2024-07-07 08:43:04,22840,32,0
2024-07-07 08:43:04,761,29,0
2024-07-07 08:43:04,3855546,40,0
2024-07-07 08:43:04,5161044,40,0
2024-07-07 08:43:05,18920,32,0
2024-07-07 08:43:05,763,27,0
2024-07-07 08:43:05,3834850,40,0
2024-07-07 08:43:05,5158851,40,0
2024-07-07 08:43:06,18560,31,0
2024-07-07 08:43:06,763,27,0
2024-07-07 08:43:06,720,34,0
2024-07-07 08:43:06,755,46,1
2024-07-07 08:43:06,3782814,40,0
2024-07-07 08:43:06,5006557,40,0
2024-07-07 08:43:06,66190,70,1
2024-07-07 08:43:06,80185,70,1
2024-07-07 08:43:07,17680,32,0
2024-07-07 08:43:07,761,27,0
2024-07-07 08:43:07,3610662,40,0
2024-07-07 08:43:07,4733707,40,0
2024-07-07 08:43:08,17120,32,0
2024-07-07 08:43:08,1528,31,0
2024-07-07 08:43:08,680,32,0
2024-07-07 08:43:08,759,62,1
2024-07-07 08:43:08,3575310,40,0
2024-07-07 08:43:08,4857116,40,0
2024-07-07 08:43:08,55950,70,1
2024-07-07 08:43:08,102687,70,1
2024-07-07 08:43:09,17560,32,0
2024-07-07 08:43:09,765,31,0
2024-07-07 08:43:09,3574080,40,0
2024-07-07 08:43:09,4557027,40,0
2024-07-07 08:43:10,8360,32,0
2024-07-07 08:43:10,1596694,40,0
2024-07-07 08:43:10,2130350,40,0
2024-07-07 08:43:48,9040,32,0
2024-07-07 08:43:48,765,30,0
2024-07-07 08:43:48,1767260,40,0
2024-07-07 08:43:48,2257645,40,0
2024-07-07 08:43:49,13680,31,0
2024-07-07 08:43:49,1534,28,0
2024-07-07 08:43:49,2513809,40,0
2024-07-07 08:43:49,3274759,40,0
2024-07-07 08:43:50,18640,33,0
2024-07-07 08:43:50,767,27,0
2024-07-07 08:43:50,840,32,0
2024-07-07 08:43:50,761,27,0
2024-07-07 08:43:50,3649108,40,0
2024-07-07 08:43:50,4848820,40,0
2024-07-07 08:43:50,65480,70,1
2024-07-07 08:43:50,109600,70,1
2024-07-07 08:43:51,17840,32,0
2024-07-07 08:43:51,763,42,0
2024-07-07 08:43:51,3630958,40,0
2024-07-07 08:43:51,4773302,40,0
2024-07-07 08:43:52,16960,32,0
2024-07-07 08:43:52,120,30,0
2024-07-07 08:43:52,3076,28,0
2024-07-07 08:43:52,3280072,40,0
2024-07-07 08:43:52,4308219,40,0
2024-07-07 08:43:52,200,37,0
2024-07-07 08:43:52,1674,37,0
2024-07-07 08:44:12,720,32,0
2024-07-07 08:44:12,761,30,0
2024-07-07 08:44:12,154210,40,0
2024-07-07 08:44:12,180485,40,0
2024-07-07 08:44:13,20200,32,0
2024-07-07 08:44:13,763,30,0
2024-07-07 08:44:13,757,27,0
2024-07-07 08:44:13,4063416,40,0
2024-07-07 08:44:13,5010460,40,0
2024-07-07 08:44:13,40,70,1
2024-07-07 08:44:14,20400,33,0
2024-07-07 08:44:14,680,33,0
2024-07-07 08:44:14,3445266,40,0
2024-07-07 08:44:14,4420712,40,0
2024-07-07 08:44:14,60000,70,1
2024-07-07 08:44:14,107360,70,1
2024-07-07 08:44:15,11240,32,0
2024-07-07 08:44:15,1526,27,0
2024-07-07 08:44:15,2324852,40,0
2024-07-07 08:44:15,3092952,40,0
2024-07-07 08:44:16,16080,33,0
2024-07-07 08:44:16,765,30,0
2024-07-07 08:44:16,3204212,40,0
2024-07-07 08:44:16,4154612,40,0
2024-07-07 08:44:17,12840,32,0
2024-07-07 08:44:17,1524,31,0
2024-07-07 08:44:17,640,29,0
2024-07-07 08:44:17,757,27,0
2024-07-07 08:44:17,2450144,40,0
2024-07-07 08:44:17,3165302,40,0
2024-07-07 08:44:17,50040,70,1
2024-07-07 08:44:17,103705,70,1
2024-07-07 08:44:18,5840,33,0
2024-07-07 08:44:18,1053210,40,0
2024-07-07 08:44:18,1390946,40,0
2024-07-07 08:44:44,761,30,0
2024-07-07 08:44:44,40,40,0
2024-07-07 08:44:45,17560,32,0
2024-07-07 08:44:45,1526,44,0
2024-07-07 08:44:45,3330704,40,0
2024-07-07 08:44:45,4317943,40,0
2024-07-07 08:44:46,7600,32,0
2024-07-07 08:44:46,1525386,40,0
2024-07-07 08:44:46,1975150,40,0
2024-07-07 08:44:52,220,30,0
2024-07-07 08:44:52,4476,32,0
2024-07-07 08:44:52,368,43,0
2024-07-07 08:44:52,2972,43,0
2024-07-07 08:44:52,40,37,0
2024-07-07 08:44:57,5400,32,0
2024-07-07 08:44:57,763,29,0
2024-07-07 08:44:57,861508,40,0
2024-07-07 08:44:57,1128593,40,0
2024-07-07 08:45:04,920,34,0
2024-07-07 08:45:04,763,27,0
2024-07-07 08:45:04,600,37,0
2024-07-07 08:45:04,757,42,0
2024-07-07 08:45:04,81040,40,0
2024-07-07 08:45:04,85997,40,0
2024-07-07 08:45:04,42176,70,1
2024-07-07 08:45:04,44450,70,1
2024-07-07 08:45:05,17120,32,0
2024-07-07 08:45:05,360,35,0
2024-07-07 08:45:05,3043466,40,0
2024-07-07 08:45:05,3988796,40,0
2024-07-07 08:45:05,30202,70,1
2024-07-07 08:45:05,33405,70,1
2024-07-07 08:45:06,14520,32,0
2024-07-07 08:45:06,2287,30,0
2024-07-07 08:45:06,680,32,0
2024-07-07 08:45:06,757,27,0
2024-07-07 08:45:06,2905052,40,0
2024-07-07 08:45:06,3868195,40,0
2024-07-07 08:45:06,67964,70,1
2024-07-07 08:45:06,87521,70,1
2024-07-07 08:45:07,3960,31,0
2024-07-07 08:45:07,1524,28,0
2024-07-07 08:45:07,920,34,0
2024-07-07 08:45:07,755,62,1
2024-07-07 08:45:07,721094,40,0
2024-07-07 08:45:07,938196,40,0
2024-07-07 08:45:07,55452,70,1
2024-07-07 08:45:07,112299,70,1
2024-07-07 08:45:42,1120,34,0
2024-07-07 08:45:42,761,35,0
2024-07-07 08:45:42,153564,40,0
2024-07-07 08:45:42,124192,40,0
2024-07-07 08:45:43,6640,31,0
2024-07-07 08:45:43,3819,36,0
2024-07-07 08:45:43,1760,32,0
2024-07-07 08:45:43,2273,35,0
2024-07-07 08:45:43,1359794,40,0
2024-07-07 08:45:43,1808759,40,0
2024-07-07 08:45:43,169016,70,1
2024-07-07 08:45:43,319241,70,1
2024-07-07 08:45:44,2480,31,0
2024-07-07 08:45:44,763,42,0
2024-07-07 08:45:44,680,30,0
2024-07-07 08:45:44,757,27,0
2024-07-07 08:45:44,442860,40,0
2024-07-07 08:45:44,617814,40,0
2024-07-07 08:45:44,47256,70,1
2024-07-07 08:45:44,86136,70,1
2024-07-07 08:45:52,40,42,0
